  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                  -nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                  -nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                  -nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                  -nan                   nan 
  0.0000e+00                  -nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                  -nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
1653375235, 0.1380, 0.0000e+00, nan, 0.00000000, nan, nan, nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
1653375236, 0.0122, 0.0000e+00, nan, 0.00000000, nan, nan, nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
1653375237, 0.1088, 0.0000e+00, nan, 0.00000000, nan, nan, nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
1653375238, 0.0127, 0.0000e+00, nan, 0.00000000, nan, nan, nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
1653375239, 0.0134, 0.0000e+00, nan, 0.00000000, nan, nan, nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
  0.0000e+00                   nan            0.00000000                  nan                   nan                   nan 
